x,y,CLIMATE_IDENTIFIER,MIN_REL_HUMIDITY_FLAG,MIN_TEMPERATURE_FLAG,MIN_TEMPERATURE,TOTAL_PRECIPITATION,DIRECTION_MAX_GUST,SNOW_ON_GROUND,MAX_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,PROVINCE_CODE,LOCAL_DAY,DIRECTION_MAX_GUST_FLAG,TOTAL_SNOW_FLAG,LOCAL_DATE,TOTAL_SNOW,HEATING_DEGREE_DAYS_FLAG,MAX_TEMPERATURE,MAX_REL_HUMIDITY,SNOW_ON_GROUND_FLAG,COOLING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE,TOTAL_RAIN,COOLING_DEGREE_DAYS,MEAN_TEMPERATURE_FLAG,TOTAL_RAIN_FLAG,ID,LOCAL_YEAR,HEATING_DEGREE_DAYS,MIN_REL_HUMIDITY,STATION_NAME,LOCAL_MONTH,MAX_TEMPERATURE_FLAG
-79.39611111111111,43.6275,6158359,,,19.8,0,,,,,,M,ON,5,M,,2023-09-05 00:00:00,,,30,97,,,24.9,,6.9,,,6158359.2023.9.5,2023,0,66,TORONTO CITY CENTRE,9,
-79.39611111111111,43.6275,6158359,,,20.5,1.2,21,,,,63,,ON,6,,,2023-09-06 00:00:00,,,29.7,97,,,25.1,,7.1,,,6158359.2023.9.6,2023,0,69,TORONTO CITY CENTRE,9,
-79.39611111111111,43.6275,6158359,,,18.2,5.7,33,,,,50,,ON,7,,,2023-09-07 00:00:00,,,26.1,98,,,22.2,,4.2,,,6158359.2023.9.7,2023,0,73,TORONTO CITY CENTRE,9,
-79.39611111111111,43.6275,6158359,,,15.8,0,32,,,,45,,ON,8,,,2023-09-08 00:00:00,,,20.4,83,,,18.1,,0.1,,,6158359.2023.9.8,2023,0,65,TORONTO CITY CENTRE,9,
-79.39611111111111,43.6275,6158359,,,16.9,0,3,,,,32,,ON,9,,,2023-09-09 00:00:00,,,20.1,84,,,18.5,,0.5,,,6158359.2023.9.9,2023,0,73,TORONTO CITY CENTRE,9,
-79.39611111111111,43.6275,6158359,,,18.4,0,,,,,,M,ON,10,M,,2023-09-10 00:00:00,,,21.9,88,,,20.2,,2.2,,,6158359.2023.9.10,2023,0,69,TORONTO CITY CENTRE,9,
-79.39611111111111,43.6275,6158359,,,16.8,0,,,,,,M,ON,11,M,,2023-09-11 00:00:00,,,23,89,,,19.9,,1.9,,,6158359.2023.9.11,2023,0,72,TORONTO CITY CENTRE,9,
-79.39611111111111,43.6275,6158359,,,15.8,3.7,28,,,,35,,ON,12,,,2023-09-12 00:00:00,,,23,95,,,19.4,,1.4,,,6158359.2023.9.12,2023,0,67,TORONTO CITY CENTRE,9,
-79.39611111111111,43.6275,6158359,,,12.9,0,31,,,,45,,ON,13,,,2023-09-13 00:00:00,,,19.7,82,,,16.3,,0,,,6158359.2023.9.13,2023,1.7,53,TORONTO CITY CENTRE,9,
-79.39611111111111,43.6275,6158359,,,11.2,0,30,,,,39,,ON,14,,,2023-09-14 00:00:00,,,20,85,,,15.6,,0,,,6158359.2023.9.14,2023,2.4,44,TORONTO CITY CENTRE,9,
-79.39611111111111,43.6275,6158359,,,10.2,0,,,,,,M,ON,15,M,,2023-09-15 00:00:00,,,19.2,93,,,14.7,,0,,,6158359.2023.9.15,2023,3.3,55,TORONTO CITY CENTRE,9,
-79.39611111111111,43.6275,6158359,,,11.8,0,,,,,,M,ON,16,M,,2023-09-16 00:00:00,,,21.2,83,,,16.5,,0,,,6158359.2023.9.16,2023,1.5,47,TORONTO CITY CENTRE,9,
-79.39611111111111,43.6275,6158359,,,14.7,0.8,15,,,,32,,ON,17,,,2023-09-17 00:00:00,,,21.8,84,,,18.3,,0.3,,,6158359.2023.9.17,2023,0,57,TORONTO CITY CENTRE,9,
-79.39611111111111,43.6275,6158359,,,13.3,0.7,32,,,,46,,ON,18,,,2023-09-18 00:00:00,,,21.6,82,,,17.5,,0,,,6158359.2023.9.18,2023,0.5,54,TORONTO CITY CENTRE,9,
-79.39611111111111,43.6275,6158359,,,11.5,0,31,,,,45,,ON,19,,,2023-09-19 00:00:00,,,21.4,86,,,16.5,,0,,,6158359.2023.9.19,2023,1.5,32,TORONTO CITY CENTRE,9,
-79.39611111111111,43.6275,6158359,,,8.6,0,,,,,,M,ON,20,M,,2023-09-20 00:00:00,,,18.5,86,,,13.6,,0,,,6158359.2023.9.20,2023,4.4,54,TORONTO CITY CENTRE,9,
-79.39611111111111,43.6275,6158359,,,15.1,0,4,,,,78,,ON,21,,,2023-09-21 00:00:00,,,20.9,82,,,18,,0,,,6158359.2023.9.21,2023,0,53,TORONTO CITY CENTRE,9,
-79.39611111111111,43.6275,6158359,,,16.1,0,5,,,,41,,ON,22,,,2023-09-22 00:00:00,,,20.8,87,,,18.5,,0.5,,,6158359.2023.9.22,2023,0,58,TORONTO CITY CENTRE,9,
-79.39611111111111,43.6275,6158359,,,14.3,0,5,,,,39,,ON,23,,,2023-09-23 00:00:00,,,20.6,89,,,17.5,,0,,,6158359.2023.9.23,2023,0.5,69,TORONTO CITY CENTRE,9,
-79.39611111111111,43.6275,6158359,,,15.4,0,4,,,,50,,ON,24,,,2023-09-24 00:00:00,,,21.3,86,,,18.4,,0.4,,,6158359.2023.9.24,2023,0,55,TORONTO CITY CENTRE,9,
-79.39611111111111,43.6275,6158359,,,16.6,0,5,,,,54,,ON,25,,,2023-09-25 00:00:00,,,22.5,76,,,19.6,,1.6,,,6158359.2023.9.25,2023,0,47,TORONTO CITY CENTRE,9,
-79.39611111111111,43.6275,6158359,,,16.7,0,7,,,,48,,ON,26,,,2023-09-26 00:00:00,,,19.2,74,,,18,,0,,,6158359.2023.9.26,2023,0,56,TORONTO CITY CENTRE,9,
-79.39611111111111,43.6275,6158359,,,15.9,0,7,,,,48,,ON,27,,,2023-09-27 00:00:00,,,19.6,81,,,17.8,,0,,,6158359.2023.9.27,2023,0.2,40,TORONTO CITY CENTRE,9,
-79.39611111111111,43.6275,6158359,,,15.5,2.5,7,,,,41,,ON,28,,,2023-09-28 00:00:00,,,18.7,83,,,17.1,,0,,,6158359.2023.9.28,2023,0.9,58,TORONTO CITY CENTRE,9,
-79.39611111111111,43.6275,6158359,,,14.5,0.2,5,,,,35,,ON,29,,,2023-09-29 00:00:00,,,19.9,96,,,17.2,,0,,,6158359.2023.9.29,2023,0.8,70,TORONTO CITY CENTRE,9,
-79.39611111111111,43.6275,6158359,,,14.2,0,32,,,,32,,ON,30,,,2023-09-30 00:00:00,,,20.9,98,,,17.6,,0,,,6158359.2023.9.30,2023,0.4,73,TORONTO CITY CENTRE,9,
-79.39611111111111,43.6275,6158359,,,14.4,0,,,,,,M,ON,1,M,,2023-10-01 00:00:00,,,21.9,90,,,18.2,,0.2,,,6158359.2023.10.1,2023,0,65,TORONTO CITY CENTRE,10,
-79.39611111111111,43.6275,6158359,,,16.6,0,,,,,,M,ON,2,M,,2023-10-02 00:00:00,,,24.2,95,,,20.4,,2.4,,,6158359.2023.10.2,2023,0,57,TORONTO CITY CENTRE,10,
-79.39611111111111,43.6275,6158359,,,17,0,,,,,,M,ON,3,M,,2023-10-03 00:00:00,,,27.1,97,,,22.1,,4.1,,,6158359.2023.10.3,2023,0,56,TORONTO CITY CENTRE,10,
-79.39611111111111,43.6275,6158359,,,17.1,0,6,,,,32,,ON,4,,,2023-10-04 00:00:00,,,23.4,99,,,20.3,,2.3,,,6158359.2023.10.4,2023,0,75,TORONTO CITY CENTRE,10,
-79.39611111111111,43.6275,6158359,,,17.9,18.6,19,,,,41,,ON,5,,,2023-10-05 00:00:00,,,23,94,,,20.5,,2.5,,,6158359.2023.10.5,2023,0,73,TORONTO CITY CENTRE,10,
-79.39611111111111,43.6275,6158359,,,12.6,5.5,21,,,,58,,ON,6,,,2023-10-06 00:00:00,,,21.2,96,,,16.9,,0,,,6158359.2023.10.6,2023,1.1,56,TORONTO CITY CENTRE,10,
-79.39611111111111,43.6275,6158359,,,9.3,0,22,,,,45,,ON,7,,,2023-10-07 00:00:00,,,16.4,83,,,12.9,,0,,,6158359.2023.10.7,2023,5.1,56,TORONTO CITY CENTRE,10,
-79.39611111111111,43.6275,6158359,,,7.6,2.5,29,,,,55,,ON,8,,,2023-10-08 00:00:00,,,11.2,85,,,9.4,,0,,,6158359.2023.10.8,2023,8.6,61,TORONTO CITY CENTRE,10,
-79.39611111111111,43.6275,6158359,,,6.7,0,22,,,,50,,ON,9,,,2023-10-09 00:00:00,,,10.5,84,,,8.6,,0,,,6158359.2023.10.9,2023,9.4,61,TORONTO CITY CENTRE,10,
-79.39611111111111,43.6275,6158359,,,6.4,3.2,22,,,,32,,ON,10,,,2023-10-10 00:00:00,,,10.6,97,,,8.5,,0,,,6158359.2023.10.10,2023,9.5,70,TORONTO CITY CENTRE,10,
-79.39611111111111,43.6275,6158359,,,5.1,0.2,21,,,,35,,ON,11,,,2023-10-11 00:00:00,,,11.8,98,,,8.5,,0,,,6158359.2023.10.11,2023,9.5,73,TORONTO CITY CENTRE,10,
-79.39611111111111,43.6275,6158359,,,6.2,0,3,,,,33,,ON,12,,,2023-10-12 00:00:00,,,15.4,95,,,10.8,,0,,,6158359.2023.10.12,2023,7.2,45,TORONTO CITY CENTRE,10,
-79.39611111111111,43.6275,6158359,,,6.9,0,33,,,,35,,ON,13,,,2023-10-13 00:00:00,,,13.6,84,,,10.3,,0,,,6158359.2023.10.13,2023,7.7,62,TORONTO CITY CENTRE,10,
-79.39611111111111,43.6275,6158359,,,10.1,0,5,,,,54,,ON,14,,,2023-10-14 00:00:00,,,13.5,80,,,11.8,,0,,,6158359.2023.10.14,2023,6.2,54,TORONTO CITY CENTRE,10,
-79.39611111111111,43.6275,6158359,,,8.1,0,33,,,,48,,ON,15,,,2023-10-15 00:00:00,,,11.1,87,,,9.6,,0,,,6158359.2023.10.15,2023,8.4,64,TORONTO CITY CENTRE,10,
-79.39611111111111,43.6275,6158359,,,8.5,0,33,,,,48,,ON,16,,,2023-10-16 00:00:00,,,13.6,86,,,11.1,,0,,,6158359.2023.10.16,2023,6.9,67,TORONTO CITY CENTRE,10,
-79.39611111111111,43.6275,6158359,,,8.3,0,32,,,,37,,ON,17,,,2023-10-17 00:00:00,,,14.5,85,,,11.4,,0,,,6158359.2023.10.17,2023,6.6,62,TORONTO CITY CENTRE,10,
-79.39611111111111,43.6275,6158359,,,9.4,0,,,,,,M,ON,18,M,,2023-10-18 00:00:00,,,13.8,88,,,11.6,,0,,,6158359.2023.10.18,2023,6.4,63,TORONTO CITY CENTRE,10,
-79.39611111111111,43.6275,6158359,,,9.5,0.2,15,,,,37,,ON,19,,,2023-10-19 00:00:00,,,15.6,90,,,12.6,,0,,,6158359.2023.10.19,2023,5.4,65,TORONTO CITY CENTRE,10,
-79.39611111111111,43.6275,6158359,,,10.6,4,,,,,,M,ON,20,M,,2023-10-20 00:00:00,,,14.6,96,,,12.6,,0,,,6158359.2023.10.20,2023,5.4,80,TORONTO CITY CENTRE,10,
-79.39611111111111,43.6275,6158359,,,6.3,0,31,,,,55,,ON,21,,,2023-10-21 00:00:00,,,12.7,86,,,9.5,,0,,,6158359.2023.10.21,2023,8.5,68,TORONTO CITY CENTRE,10,
-79.39611111111111,43.6275,6158359,,,4,0,31,,,,63,,ON,22,,,2023-10-22 00:00:00,,,12,81,,,8,,0,,,6158359.2023.10.22,2023,10,43,TORONTO CITY CENTRE,10,
-79.39611111111111,43.6275,6158359,,,3.1,0,,,,,,M,ON,23,M,,2023-10-23 00:00:00,,,12.1,84,,,7.6,,0,,,6158359.2023.10.23,2023,10.4,61,TORONTO CITY CENTRE,10,
-79.39611111111111,43.6275,6158359,,,8.5,0,,,,,,M,ON,24,M,,2023-10-24 00:00:00,,,17.2,91,,,12.9,,0,,,6158359.2023.10.24,2023,5.1,60,TORONTO CITY CENTRE,10,
-79.39611111111111,43.6275,6158359,,,13.4,2.7,22,,,,45,,ON,25,,,2023-10-25 00:00:00,,,16.9,95,,,15.2,,0,,,6158359.2023.10.25,2023,2.8,74,TORONTO CITY CENTRE,10,
-79.39611111111111,43.6275,6158359,,,13.2,7,,,,,,M,ON,26,M,,2023-10-26 00:00:00,,,17.4,99,,,15.3,,0,,,6158359.2023.10.26,2023,2.7,82,TORONTO CITY CENTRE,10,
-79.39611111111111,43.6275,6158359,,,14,0,,,,,,M,ON,27,M,,2023-10-27 00:00:00,,,20,94,,,17,,0,,,6158359.2023.10.27,2023,1,81,TORONTO CITY CENTRE,10,
-79.39611111111111,43.6275,6158359,,,7.7,0.2,30,,,,54,,ON,28,,,2023-10-28 00:00:00,,,17.7,96,,,12.7,,0,,,6158359.2023.10.28,2023,5.3,46,TORONTO CITY CENTRE,10,
-79.39611111111111,43.6275,6158359,,,4.2,2.1,5,,,,55,,ON,29,,,2023-10-29 00:00:00,,,8.2,89,,,6.2,,0,,,6158359.2023.10.29,2023,11.8,59,TORONTO CITY CENTRE,10,
-79.39611111111111,43.6275,6158359,,,1.8,3.4,31,,,,61,,ON,30,,,2023-10-30 00:00:00,,,7.9,91,,,4.9,,0,,,6158359.2023.10.30,2023,13.1,68,TORONTO CITY CENTRE,10,
-79.39611111111111,43.6275,6158359,,,0.5,0,22,,,,45,,ON,31,,,2023-10-31 00:00:00,,,6.8,92,,,3.7,,0,,,6158359.2023.10.31,2023,14.3,43,TORONTO CITY CENTRE,10,
-79.39611111111111,43.6275,6158359,,,-0.2,0,32,,,,48,,ON,1,,,2023-11-01 00:00:00,,,5.9,81,,,2.9,,0,,,6158359.2023.11.1,2023,15.1,45,TORONTO CITY CENTRE,11,
-79.39611111111111,43.6275,6158359,,,3.3,0,21,,,,50,,ON,2,,,2023-11-02 00:00:00,,,9.4,67,,,6.4,,0,,,6158359.2023.11.2,2023,11.6,53,TORONTO CITY CENTRE,11,
-79.39611111111111,43.6275,6158359,,,8.7,0,25,,,,65,,ON,3,,,2023-11-03 00:00:00,,,13.8,78,,,11.3,,0,,,6158359.2023.11.3,2023,6.7,49,TORONTO CITY CENTRE,11,
-79.39611111111111,43.6275,6158359,,,8,2.2,26,,,,35,,ON,4,,,2023-11-04 00:00:00,,,11.6,93,,,9.8,,0,,,6158359.2023.11.4,2023,8.2,61,TORONTO CITY CENTRE,11,
-79.39611111111111,43.6275,6158359,,,4.2,0,33,,,,32,,ON,5,,,2023-11-05 00:00:00,,,9.6,79,,,6.9,,0,,,6158359.2023.11.5,2023,11.1,56,TORONTO CITY CENTRE,11,
-79.39611111111111,43.6275,6158359,,,8.1,4.4,15,,,,35,,ON,6,,,2023-11-06 00:00:00,,,11.7,92,,,9.9,,0,,,6158359.2023.11.6,2023,8.1,69,TORONTO CITY CENTRE,11,
-79.39611111111111,43.6275,6158359,,,0.7,0,31,,,,58,,ON,7,,,2023-11-07 00:00:00,,,12.8,95,,,6.8,,0,,,6158359.2023.11.7,2023,11.2,62,TORONTO CITY CENTRE,11,
-79.39611111111111,43.6275,6158359,,,-1.3,11.4,7,,,,71,,ON,8,,,2023-11-08 00:00:00,,,5.2,92,,,2,,0,,,6158359.2023.11.8,2023,16,56,TORONTO CITY CENTRE,11,
-79.39611111111111,43.6275,6158359,,,4.7,1.2,8,,,,59,,ON,9,,,2023-11-09 00:00:00,,,10.5,93,,,7.6,,0,,,6158359.2023.11.9,2023,10.4,53,TORONTO CITY CENTRE,11,
-79.39611111111111,43.6275,6158359,,,3.8,0,28,,,,46,,ON,10,,,2023-11-10 00:00:00,,,11.5,74,,,7.7,,0,,,6158359.2023.11.10,2023,10.3,41,TORONTO CITY CENTRE,11,
-79.39611111111111,43.6275,6158359,,,1.9,0,,,,,,M,ON,11,M,,2023-11-11 00:00:00,,,4.9,81,,,3.4,,0,,,6158359.2023.11.11,2023,14.6,62,TORONTO CITY CENTRE,11,
-79.39611111111111,43.6275,6158359,,,0.3,0,,,,,,M,ON,12,M,,2023-11-12 00:00:00,,,4.3,77,,,2.3,,0,,,6158359.2023.11.12,2023,15.7,64,TORONTO CITY CENTRE,11,
-79.39611111111111,43.6275,6158359,,,3.7,0,29,,,,58,,ON,13,,,2023-11-13 00:00:00,,,14.4,87,,,9.1,,0,,,6158359.2023.11.13,2023,8.9,38,TORONTO CITY CENTRE,11,
-79.39611111111111,43.6275,6158359,,,3.9,0,31,,,,41,,ON,14,,,2023-11-14 00:00:00,,,8.4,93,,,6.2,,0,,,6158359.2023.11.14,2023,11.8,53,TORONTO CITY CENTRE,11,
-79.39611111111111,43.6275,6158359,,,1.5,0,20,,,,33,,ON,15,,,2023-11-15 00:00:00,,,11.1,98,,,6.3,,0,,,6158359.2023.11.15,2023,11.7,66,TORONTO CITY CENTRE,11,
-79.39611111111111,43.6275,6158359,,,1.5,0,,,,,,M,ON,16,M,,2023-11-16 00:00:00,,,10,95,,,5.8,,0,,,6158359.2023.11.16,2023,12.2,59,TORONTO CITY CENTRE,11,
-79.39611111111111,43.6275,6158359,,,2.8,0.8,33,,,,48,,ON,17,,,2023-11-17 00:00:00,,,11.3,93,,,7.1,,0,,,6158359.2023.11.17,2023,10.9,66,TORONTO CITY CENTRE,11,
-79.39611111111111,43.6275,6158359,,,0.4,0,22,,,,42,,ON,18,,,2023-11-18 00:00:00,,,8.3,75,,,4.4,,0,,,6158359.2023.11.18,2023,13.6,50,TORONTO CITY CENTRE,11,
-79.39611111111111,43.6275,6158359,,,-0.9,0,31,,,,41,,ON,19,,,2023-11-19 00:00:00,,,7.8,77,,,3.5,,0,,,6158359.2023.11.19,2023,14.5,52,TORONTO CITY CENTRE,11,
-79.39611111111111,43.6275,6158359,,,-3,0,6,,,,50,,ON,20,,,2023-11-20 00:00:00,,,3,71,,,0,,0,,,6158359.2023.11.20,2023,18,54,TORONTO CITY CENTRE,11,
-79.39611111111111,43.6275,6158359,,,2.3,14,6,,,,54,,ON,21,,,2023-11-21 00:00:00,,,6.1,99,,,4.2,,0,,,6158359.2023.11.21,2023,13.8,62,TORONTO CITY CENTRE,11,
-79.39611111111111,43.6275,6158359,,,2.7,2.9,31,,,,52,,ON,22,,,2023-11-22 00:00:00,,,7.5,99,,,5.1,,0,,,6158359.2023.11.22,2023,12.9,71,TORONTO CITY CENTRE,11,
-79.39611111111111,43.6275,6158359,,,0.7,0,32,,,,55,,ON,23,,,2023-11-23 00:00:00,,,7.6,84,,,4.2,,0,,,6158359.2023.11.23,2023,13.8,55,TORONTO CITY CENTRE,11,
-79.39611111111111,43.6275,6158359,,,-2,0,33,,,,48,,ON,24,,,2023-11-24 00:00:00,,,2.2,75,,,0.1,,0,,,6158359.2023.11.24,2023,17.9,48,TORONTO CITY CENTRE,11,
-79.39611111111111,43.6275,6158359,,,-1.8,0,23,,,,41,,ON,25,,,2023-11-25 00:00:00,,,3.4,76,,,0.8,,0,,,6158359.2023.11.25,2023,17.2,57,TORONTO CITY CENTRE,11,
-79.39611111111111,43.6275,6158359,,,1.1,8.1,22,,,,45,,ON,26,,,2023-11-26 00:00:00,,,6.6,94,,,3.9,,0,,,6158359.2023.11.26,2023,14.1,62,TORONTO CITY CENTRE,11,
-79.39611111111111,43.6275,6158359,,,-2.9,0,28,,,,63,,ON,27,,,2023-11-27 00:00:00,,,4.3,83,,,0.7,,0,,,6158359.2023.11.27,2023,17.3,50,TORONTO CITY CENTRE,11,
-79.39611111111111,43.6275,6158359,,,-3.8,0,28,,,,65,,ON,28,,,2023-11-28 00:00:00,,,0,81,,,-1.9,,0,,,6158359.2023.11.28,2023,19.9,44,TORONTO CITY CENTRE,11,
-79.39611111111111,43.6275,6158359,,,-3.3,0,21,,,,58,,ON,29,,,2023-11-29 00:00:00,,,1.5,82,,,-0.9,,0,,,6158359.2023.11.29,2023,18.9,44,TORONTO CITY CENTRE,11,
-79.39611111111111,43.6275,6158359,,,0.1,0,22,,,,42,,ON,30,,,2023-11-30 00:00:00,,,8.5,85,,,4.3,,0,,,6158359.2023.11.30,2023,13.7,68,TORONTO CITY CENTRE,11,
-79.39611111111111,43.6275,6158359,,,1.8,7.3,31,,,,37,,ON,1,,,2023-12-01 00:00:00,,,9.7,93,,,5.8,,0,,,6158359.2023.12.1,2023,12.2,60,TORONTO CITY CENTRE,12,
-79.39611111111111,43.6275,6158359,,,2.3,1.6,5,,,,42,,ON,2,,,2023-12-02 00:00:00,,,3.9,94,,,3.1,,0,,,6158359.2023.12.2,2023,14.9,88,TORONTO CITY CENTRE,12,
-79.39611111111111,43.6275,6158359,,,1.6,1.3,5,,,,52,,ON,3,,,2023-12-03 00:00:00,,,3.7,97,,,2.7,,0,,,6158359.2023.12.3,2023,15.3,84,TORONTO CITY CENTRE,12,
-79.39611111111111,43.6275,6158359,,,1.1,0,33,,,,46,,ON,4,,,2023-12-04 00:00:00,,,3.8,87,,,2.5,,0,,,6158359.2023.12.4,2023,15.5,62,TORONTO CITY CENTRE,12,
-79.39611111111111,43.6275,6158359,,,0.4,0,31,,,,41,,ON,5,,,2023-12-05 00:00:00,,,2.7,93,,,1.6,,0,,,6158359.2023.12.5,2023,16.4,62,TORONTO CITY CENTRE,12,
-79.39611111111111,43.6275,6158359,,,-1.8,0,31,,,,42,,ON,6,,,2023-12-06 00:00:00,,,1.6,80,,,-0.1,,0,,,6158359.2023.12.6,2023,18.1,57,TORONTO CITY CENTRE,12,
-79.39611111111111,43.6275,6158359,,,0.4,2.6,22,,,,45,,ON,7,,,2023-12-07 00:00:00,,,5,97,,,2.7,,0,,,6158359.2023.12.7,2023,15.3,78,TORONTO CITY CENTRE,12,
-79.39611111111111,43.6275,6158359,,,3.4,0,7,,,,42,,ON,8,,,2023-12-08 00:00:00,,,7.2,96,,,5.3,,0,,,6158359.2023.12.8,2023,12.7,78,TORONTO CITY CENTRE,12,
-79.39611111111111,43.6275,6158359,,,6.5,8.3,5,,,,35,,ON,9,,,2023-12-09 00:00:00,,,12.6,99,,,9.6,,0,,,6158359.2023.12.9,2023,8.4,45,TORONTO CITY CENTRE,12,
-79.39611111111111,43.6275,6158359,,,2.5,0.2,31,,,,42,,ON,10,,,2023-12-10 00:00:00,,,8.9,99,,,5.7,,0,,,6158359.2023.12.10,2023,12.3,60,TORONTO CITY CENTRE,12,
-79.39611111111111,43.6275,6158359,,,0.6,0,28,,,,59,,ON,11,,,2023-12-11 00:00:00,,,3.7,73,,,2.2,,0,,,6158359.2023.12.11,2023,15.8,48,TORONTO CITY CENTRE,12,
-79.39611111111111,43.6275,6158359,,,0.3,0,21,,,,65,,ON,12,,,2023-12-12 00:00:00,,,5.9,77,,,3.1,,0,,,6158359.2023.12.12,2023,14.9,51,TORONTO CITY CENTRE,12,
-79.39611111111111,43.6275,6158359,,,-1.7,0,31,,,,61,,ON,13,,,2023-12-13 00:00:00,,,4.5,70,,,1.4,,0,,,6158359.2023.12.13,2023,16.6,39,TORONTO CITY CENTRE,12,
-79.39611111111111,43.6275,6158359,,,-1.9,0,22,,,,46,,ON,14,,,2023-12-14 00:00:00,,,5.5,80,,,1.8,,0,,,6158359.2023.12.14,2023,16.2,59,TORONTO CITY CENTRE,12,
-79.39611111111111,43.6275,6158359,,,2.6,0,29,,,,46,,ON,15,,,2023-12-15 00:00:00,,,13.3,88,,,8,,0,,,6158359.2023.12.15,2023,10,44,TORONTO CITY CENTRE,12,
-79.39611111111111,43.6275,6158359,,,2.8,0,5,,,,50,,ON,16,,,2023-12-16 00:00:00,,,7.3,94,,,5.1,,0,,,6158359.2023.12.16,2023,12.9,73,TORONTO CITY CENTRE,12,
-79.39611111111111,43.6275,6158359,,,5.1,13.8,5,,,,33,,ON,17,,,2023-12-17 00:00:00,,,6.9,99,,,6,,0,,,6158359.2023.12.17,2023,12,74,TORONTO CITY CENTRE,12,
-79.39611111111111,43.6275,6158359,,,-1.6,1.9,33,,,,68,,ON,18,,,2023-12-18 00:00:00,,,6.6,98,,,2.5,,0,,,6158359.2023.12.18,2023,15.5,71,TORONTO CITY CENTRE,12,
-79.39611111111111,43.6275,6158359,,,-3.8,0,32,,,,67,,ON,19,,,2023-12-19 00:00:00,,,0.2,83,,,-1.8,,0,,,6158359.2023.12.19,2023,19.8,51,TORONTO CITY CENTRE,12,
-79.39611111111111,43.6275,6158359,,,-0.3,0,23,,,,42,,ON,20,,,2023-12-20 00:00:00,,,4.5,81,,,2.1,,0,,,6158359.2023.12.20,2023,15.9,56,TORONTO CITY CENTRE,12,
-79.39611111111111,43.6275,6158359,,,-3,0,5,,,,54,,ON,21,,,2023-12-21 00:00:00,,,3,82,,,0,,0,,,6158359.2023.12.21,2023,18,64,TORONTO CITY CENTRE,12,
-79.39611111111111,43.6275,6158359,,,-3.9,0,5,,,,50,,ON,22,,,2023-12-22 00:00:00,,,1.6,88,,,-1.2,,0,,,6158359.2023.12.22,2023,19.2,79,TORONTO CITY CENTRE,12,
-79.39611111111111,43.6275,6158359,,,1.1,5.8,5,,,,46,,ON,23,,,2023-12-23 00:00:00,,,4.6,98,,,2.9,,0,,,6158359.2023.12.23,2023,15.1,86,TORONTO CITY CENTRE,12,
-79.39611111111111,43.6275,6158359,,,3.6,0,,,,,,M,ON,24,M,,2023-12-24 00:00:00,,,4.5,98,,,4.1,,0,,,6158359.2023.12.24,2023,13.9,89,TORONTO CITY CENTRE,12,
-79.39611111111111,43.6275,6158359,,,3.3,0,5,,,,42,,ON,25,,,2023-12-25 00:00:00,,,6.7,99,,,5,,0,,,6158359.2023.12.25,2023,13,91,TORONTO CITY CENTRE,12,
-79.39611111111111,43.6275,6158359,,,4.8,1.2,5,,,,39,,ON,26,,,2023-12-26 00:00:00,,,7,99,,,5.9,,0,,,6158359.2023.12.26,2023,12.1,90,TORONTO CITY CENTRE,12,
-79.39611111111111,43.6275,6158359,,,6.4,16.7,5,,,,52,,ON,27,,,2023-12-27 00:00:00,,,8.1,99,,,7.3,,0,,,6158359.2023.12.27,2023,10.7,95,TORONTO CITY CENTRE,12,
-79.39611111111111,43.6275,6158359,,,4.9,2.6,5,,,,45,,ON,28,,,2023-12-28 00:00:00,,,7.5,100,,,6.2,,0,,,6158359.2023.12.28,2023,11.8,97,TORONTO CITY CENTRE,12,
-79.39611111111111,43.6275,6158359,,,2.5,4.1,23,,,,39,,ON,29,,,2023-12-29 00:00:00,,,5.4,100,,,4,,0,,,6158359.2023.12.29,2023,14,87,TORONTO CITY CENTRE,12,
-79.39611111111111,43.6275,6158359,,,-0.3,0,33,,,,45,,ON,30,,,2023-12-30 00:00:00,,,2.7,85,,,1.2,,0,,,6158359.2023.12.30,2023,16.8,68,TORONTO CITY CENTRE,12,
-79.39611111111111,43.6275,6158359,,,-1,0.6,5,,,,45,,ON,31,,,2023-12-31 00:00:00,,,2,95,,,0.5,,0,,,6158359.2023.12.31,2023,17.5,74,TORONTO CITY CENTRE,12,
-79.39611111111111,43.6275,6158359,,,-3.1,0,31,,,,39,,ON,1,,,2024-01-01 00:00:00,,,-0.6,88,,,-1.9,,0,,,6158359.2024.1.1,2024,19.9,67,TORONTO CITY CENTRE,1,
-79.39611111111111,43.6275,6158359,,,-1.5,0,24,,,,50,,ON,2,,,2024-01-02 00:00:00,,,1.5,80,,,0,,0,,,6158359.2024.1.2,2024,18,72,TORONTO CITY CENTRE,1,
-79.39611111111111,43.6275,6158359,,,0.8,0,23,,,,42,,ON,3,,,2024-01-03 00:00:00,,,3.1,86,,,2,,0,,,6158359.2024.1.3,2024,16,71,TORONTO CITY CENTRE,1,
-79.39611111111111,43.6275,6158359,,,-5.8,0,31,,,,58,,ON,4,,,2024-01-04 00:00:00,,,1.8,75,,,-2,,0,,,6158359.2024.1.4,2024,20,52,TORONTO CITY CENTRE,1,
